,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
1025,"[2, 5, -5, -2, -9, -8, 7, -9, 13]","[-2, 13, 2, -5, 5, -8, 7, -9, -9]","[4, 7, -3, 0, -7, -6, 9, -7, 15]","[4, 10, -10, -4, -18, -16, 14, -18, 26]","[0.5, 0.2, -0.2, -0.5, -0.1111111111111111, -0.125, 0.14285714285714285, -0.1111111111111111, 0.07692307692307693]","[2, 5, -5, 2, -2, -9, -8, 7, -9, 13]","[2, 5, -5, -9, -8, 7, -9, 13]",0.42345562741894094,0.4234556274189409,0.42345562741894094,0.42345562741894094,0.15116971969028545,0.33049107848604375,0.33875235488155647,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
1026,"[1, 20, -3, 13, 17, -20, 20, -16, -14]","[-16, 20, 20, 1, -20, 13, 17, -3, -14]","[3, 22, -1, 15, 19, -18, 22, -14, -12]","[2, 40, -6, 26, 34, -40, 40, -32, -28]","[1.0, 0.05, -0.3333333333333333, 0.07692307692307693, 0.058823529411764705, -0.05, 0.05, -0.0625, -0.07142857142857142]","[1, 20, -3, 13, 17, -20, 20, 2, -16, -14]","[1, 20, -3, 13, 17, -20, -16, -14]",-0.13660391013869608,-0.13660391013869608,-0.13660391013869608,-0.13660391013869608,1.871957363570652,-0.14399316444108243,0.06084099374723589,No-violate,No-violate,Violate,Violate,Violate,0,0,1,1,1
1027,"[14, 2, -5, -7, 14, -16, 10, 23, 14, -15, -21]","[-15, -7, 14, 10, 14, -21, -16, 14, -5, 2, 23]","[16, 4, -3, -5, 16, -14, 12, 25, 16, -13, -19]","[28, 4, -10, -14, 28, -32, 20, 46, 28, -30, -42]","[0.07142857142857142, 0.5, -0.2, -0.14285714285714285, 0.07142857142857142, -0.0625, 0.1, 0.043478260869565216, 0.07142857142857142, -0.06666666666666667, -0.047619047619047616]","[14, 2, -5, -7, 14, -16, 10, 23, 14, -15, 2, -21]","[14, 2, -5, -7, 14, 10, 23, 14, -15, -21]",-0.1161238711414224,-0.11612387114142243,-0.11612387114142197,-0.1161238711414224,1.4211772603578106,-0.13631747061398047,-0.3216174519795608,No-violate,No-violate,Violate,Violate,No-violate,0,0,1,1,0
1028,"[16, -8, 19, -10, -3, 20, -21]","[16, 19, -3, -8, -21, -10, 20]","[18, -6, 21, -8, -1, 22, -19]","[32, -16, 38, -20, -6, 40, -42]","[0.0625, -0.125, 0.05263157894736842, -0.1, -0.3333333333333333, 0.05, -0.047619047619047616]","[16, -8, 19, 2, -10, -3, 20, -21]","[16, 19, -10, -3, 20, -21]",-0.034599004108584026,-0.034599004108584006,-0.034599004108584026,-0.034599004108584026,-0.95509670663717,-0.04076710838227273,-0.3086182860299432,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
1029,"[10, -4, 4, -6, -11, 5, 6, 13, -10]","[-11, -10, -6, 10, 5, 6, 4, -4, 13]","[12, -2, 6, -4, -9, 7, 8, 15, -8]","[20, -8, 8, -12, -22, 10, 12, 26, -20]","[0.1, -0.25, 0.25, -0.16666666666666666, -0.09090909090909091, 0.2, 0.16666666666666666, 0.07692307692307693, -0.1]","[10, -4, 4, -6, -11, 2, 5, 6, 13, -10]","[10, -4, 4, -6, -11, 6, 13, -10]",-0.08781483118012215,-0.08781483118012222,-0.08781483118012215,-0.08781483118012215,-0.1893558638772586,-0.13864610229811286,0.08230723894368314,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
1030,"[6, -1, 4, -1, -9, 9, -10, -15, -4, -5, 8, 4, -13, -13]","[6, 4, -1, 9, -4, -10, -5, -13, 8, -9, 4, -13, -15, -1]","[8, 1, 6, 1, -7, 11, -8, -13, -2, -3, 10, 6, -11, -11]","[12, -2, 8, -2, -18, 18, -20, -30, -8, -10, 16, 8, -26, -26]","[0.16666666666666666, -1.0, 0.25, -1.0, -0.1111111111111111, 0.1111111111111111, -0.1, -0.06666666666666667, -0.25, -0.2, 0.125, 0.25, -0.07692307692307693, -0.07692307692307693]","[2, 6, -1, 4, -1, -9, 9, -10, -15, -4, -5, 8, 4, -13, -13]","[6, -1, 4, -1, 9, -10, -15, -4, -5, 8, 4, -13, -13]",-0.02634983592315376,-0.02634983592315376,-0.026349835923153823,-0.02634983592315376,-1.387892908517182,-0.1350084903520338,-0.16924710543389926,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
1031,"[4, -6, -1, 4, -13, 9, -8, 7, -7]","[-1, -6, 4, 4, -8, -13, -7, 9, 7]","[6, -4, 1, 6, -11, 11, -6, 9, -5]","[8, -12, -2, 8, -26, 18, -16, 14, -14]","[0.25, -0.16666666666666666, -1.0, 0.25, -0.07692307692307693, 0.1111111111111111, -0.125, 0.14285714285714285, -0.14285714285714285]","[4, -6, -1, 4, -13, 9, -8, 7, -7, 2]","[4, -6, 4, -13, 9, -8, 7, -7]",-0.1003556561270618,-0.10035565612706185,-0.1003556561270618,-0.1003556561270618,-1.6135660779514955,-0.23261254919408292,-0.08373494314232846,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
1032,"[10, -23, 8, -5, -11, -3, -3, 14, -14, 10, 7, -14, 16, -16]","[-3, 7, -14, 14, 10, -14, -5, -11, 16, -23, 8, -16, 10, -3]","[12, -21, 10, -3, -9, -1, -1, 16, -12, 12, 9, -12, 18, -14]","[20, -46, 16, -10, -22, -6, -6, 28, -28, 20, 14, -28, 32, -32]","[0.1, -0.043478260869565216, 0.125, -0.2, -0.09090909090909091, -0.3333333333333333, -0.3333333333333333, 0.07142857142857142, -0.07142857142857142, 0.1, 0.14285714285714285, -0.07142857142857142, 0.0625, -0.0625]","[10, -23, 8, -5, -11, -3, -3, 14, -14, 10, 7, -14, 16, 2, -16]","[10, -23, 8, -5, -11, -3, -3, 14, -14, 10, 7, -14, -16]",-0.11469611311573341,-0.11469611311573352,-0.11469611311573341,-0.11469611311573341,-0.6674440028030456,-0.17865207311108944,-0.06744781220212992,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
1033,"[9, -15, -13, 5, 3, 21, -4, -6, -19, -10, 9, 3, -15]","[5, -15, -15, -19, 21, 9, -10, -6, 3, 9, -13, -4, 3]","[11, -13, -11, 7, 5, 23, -2, -4, -17, -8, 11, 5, -13]","[18, -30, -26, 10, 6, 42, -8, -12, -38, -20, 18, 6, -30]","[0.1111111111111111, -0.06666666666666667, -0.07692307692307693, 0.2, 0.3333333333333333, 0.047619047619047616, -0.25, -0.16666666666666666, -0.05263157894736842, -0.1, 0.1111111111111111, 0.3333333333333333, -0.06666666666666667]","[9, -15, -13, 5, 3, 21, -4, -6, -19, -10, 2, 9, 3, -15]","[9, -15, -13, 5, 3, 21, -6, -19, -10, 9, 3, -15]",0.337367691012421,0.33736769101242114,0.337367691012421,0.337367691012421,0.42464535483996135,0.26279999750941013,0.2927007972466967,No-violate,No-violate,Violate,Violate,No-violate,0,0,1,1,0
1034,[14],[14],[16],[28],[0.07142857142857142],"[2, 14]",[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1035,"[-11, 31, 31, 17, 7, -25, 24]","[24, -11, 17, 7, -25, 31, 31]","[-9, 33, 33, 19, 9, -23, 26]","[-22, 62, 62, 34, 14, -50, 48]","[-0.09090909090909091, 0.03225806451612903, 0.03225806451612903, 0.058823529411764705, 0.14285714285714285, -0.04, 0.041666666666666664]","[-11, 31, 2, 31, 17, 7, -25, 24]","[31, 31, 17, 7, -25, 24]",-0.6314326512201337,-0.6314326512201337,-0.6314326512201337,-0.6314326512201337,-0.07846071672626741,-0.4939893895282561,-1.1409134688238083,No-violate,No-violate,Violate,No-violate,No-violate,0,0,1,0,0
1036,"[-6, -18, 15, 3, 1, 13, -18, -24, 15]","[3, 13, -18, 15, 1, -18, 15, -24, -6]","[-4, -16, 17, 5, 3, 15, -16, -22, 17]","[-12, -36, 30, 6, 2, 26, -36, -48, 30]","[-0.16666666666666666, -0.05555555555555555, 0.06666666666666667, 0.3333333333333333, 1.0, 0.07692307692307693, -0.05555555555555555, -0.041666666666666664, 0.06666666666666667]","[-6, -18, 15, 3, 1, 13, -18, -24, 2, 15]","[-6, 15, 3, 1, 13, -18, -24, 15]",-0.1862151583633284,-0.1862151583633283,-0.1862151583633284,-0.1862151583633284,1.826437604820171,-0.28152045809142545,-0.47107576480457514,No-violate,No-violate,Violate,Violate,No-violate,0,0,1,1,0
1037,"[11, -5, -12, -13, 10, -1, 1]","[1, -1, 11, -12, -5, 10, -13]","[13, -3, -10, -11, 12, 1, 3]","[22, -10, -24, -26, 20, -2, 2]","[0.09090909090909091, -0.2, -0.08333333333333333, -0.07692307692307693, 0.1, -1.0, 1.0]","[2, 11, -5, -12, -13, 10, -1, 1]","[11, -5, -12, -13, -1, 1]",0.08527800438130004,0.08527800438130007,0.08527800438130004,0.08527800438130004,0.1271649519031015,-0.05107778224033519,0.3905272224176891,No-violate,No-violate,Violate,Violate,Violate,0,0,1,1,1
1038,"[-10, -9, 5]","[-10, 5, -9]","[-8, -7, 7]","[-20, -18, 10]","[-0.1, -0.1111111111111111, 0.2]","[-10, -9, 5, 2]","[-9, 5]",0.6958131889430744,0.6958131889430744,0.6958131889430738,0.6958131889430744,0.703955526253003,0.06796741080362581,error,No-violate,No-violate,Violate,Violate,error,0,0,1,1,error
1039,"[9, 12, 10, 1, 9, 7, -12, -17, -8, -11, 12]","[-12, 12, 7, 1, -8, -11, 9, 9, -17, 10, 12]","[11, 14, 12, 3, 11, 9, -10, -15, -6, -9, 14]","[18, 24, 20, 2, 18, 14, -24, -34, -16, -22, 24]","[0.1111111111111111, 0.08333333333333333, 0.1, 1.0, 0.1111111111111111, 0.14285714285714285, -0.08333333333333333, -0.058823529411764705, -0.125, -0.09090909090909091, 0.08333333333333333]","[9, 12, 10, 1, 9, 7, -12, -17, 2, -8, -11, 12]","[9, 12, 10, 1, 9, 7, -12, -17, -8, -11]",-0.4903517194235872,-0.4903517194235872,-0.4903517194235872,-0.4903517194235872,2.325637775411867,-0.5342850903587812,-0.3552468559197209,No-violate,No-violate,Violate,Violate,Violate,0,0,1,1,1
1040,"[8, 12, -7]","[-7, 12, 8]","[10, 14, -5]","[16, 24, -14]","[0.125, 0.08333333333333333, -0.14285714285714285]","[8, 2, 12, -7]","[12, -7]",-0.5823776522731883,-0.5823776522731883,-0.5823776522731883,-0.5823776522731883,-0.6412086570045755,-0.4159860463182215,error,No-violate,No-violate,No-violate,No-violate,error,0,0,0,0,error
1041,"[15, -5, 9, -2, 20, 25, 19, -1, -18, 26, -11]","[-5, -2, 9, 20, 25, 19, -18, -11, -1, 15, 26]","[17, -3, 11, 0, 22, 27, 21, 1, -16, 28, -9]","[30, -10, 18, -4, 40, 50, 38, -2, -36, 52, -22]","[0.06666666666666667, -0.2, 0.1111111111111111, -0.5, 0.05, 0.04, 0.05263157894736842, -1.0, -0.05555555555555555, 0.038461538461538464, -0.09090909090909091]","[15, -5, 9, 2, -2, 20, 25, 19, -1, -18, 26, -11]","[15, -5, 9, -2, 20, 25, 19, -1, -18, 26]",-0.21862516928612252,-0.21862516928612252,-0.21862516928612252,-0.21862516928612252,-1.8006661542188283,-0.13904681098813662,-0.44272827659256386,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1042,"[-16, 19, -16, -10, 6, 14, 1, 16, 19, 6, -8, -12, -3]","[19, 1, -16, -10, -3, 6, -16, -12, 14, 16, 19, -8, 6]","[-14, 21, -14, -8, 8, 16, 3, 18, 21, 8, -6, -10, -1]","[-32, 38, -32, -20, 12, 28, 2, 32, 38, 12, -16, -24, -6]","[-0.0625, 0.05263157894736842, -0.0625, -0.1, 0.16666666666666666, 0.07142857142857142, 1.0, 0.0625, 0.05263157894736842, 0.16666666666666666, -0.125, -0.08333333333333333, -0.3333333333333333]","[-16, 19, -16, 2, -10, 6, 14, 1, 16, 19, 6, -8, -12, -3]","[-16, 19, -16, -10, 6, 14, 1, 16, 19, -8, -12, -3]",0.07405652333424863,0.07405652333424864,0.07405652333424863,0.07405652333424863,2.1269107535167993,0.06324030595736023,0.16000770627591235,No-violate,No-violate,Violate,Violate,Violate,0,0,1,1,1
1043,[10],[10],[12],[20],[0.1],"[10, 2]",[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1044,"[-5, 30, 25, -3, 3, 27, 6, 23, -5, 23, -6, -6, 2]","[23, 30, 25, 6, 3, 23, -6, 27, 2, -5, -5, -6, -3]","[-3, 32, 27, -1, 5, 29, 8, 25, -3, 25, -4, -4, 4]","[-10, 60, 50, -6, 6, 54, 12, 46, -10, 46, -12, -12, 4]","[-0.2, 0.03333333333333333, 0.04, -0.3333333333333333, 0.3333333333333333, 0.037037037037037035, 0.16666666666666666, 0.043478260869565216, -0.2, 0.043478260869565216, -0.16666666666666666, -0.16666666666666666, 0.5]","[-5, 30, 25, -3, 3, 2, 27, 6, 23, -5, 23, -6, -6, 2]","[30, 25, -3, 3, 27, 6, 23, -5, 23, -6, -6, 2]",0.343407407407407,0.3434074074074071,0.343407407407407,0.343407407407407,0.5978245964898522,0.44618827594447663,0.20812734273606653,No-violate,No-violate,Violate,No-violate,No-violate,0,0,1,0,0
1045,[-5],[-5],[-3],[-10],[-0.2],"[2, -5]",[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1046,"[4, 1, -8, 2, -2, 26, -9, -18, 5, 24, -14, 6, -15]","[-9, -14, -8, -2, -18, 5, 24, 26, 1, 4, 6, -15, 2]","[6, 3, -6, 4, 0, 28, -7, -16, 7, 26, -12, 8, -13]","[8, 2, -16, 4, -4, 52, -18, -36, 10, 48, -28, 12, -30]","[0.25, 1.0, -0.125, 0.5, -0.5, 0.038461538461538464, -0.1111111111111111, -0.05555555555555555, 0.2, 0.041666666666666664, -0.07142857142857142, 0.16666666666666666, -0.06666666666666667]","[2, 4, 1, -8, 2, -2, 26, -9, -18, 5, 24, -14, 6, -15]","[4, 1, -8, 2, -2, 26, -9, -18, 24, -14, 6, -15]",0.6030463268791407,0.6030463268791405,0.6030463268791407,0.6030463268791407,1.0434701490945788,0.5933625019551161,0.6751014319231238,No-violate,No-violate,Violate,Violate,Violate,0,0,1,1,1
1047,"[-9, -19, 26, 24, -4, -17, 17, 8]","[17, -4, 8, 24, 26, -19, -9, -17]","[-7, -17, 28, 26, -2, -15, 19, 10]","[-18, -38, 52, 48, -8, -34, 34, 16]","[-0.1111111111111111, -0.05263157894736842, 0.038461538461538464, 0.041666666666666664, -0.25, -0.058823529411764705, 0.058823529411764705, 0.125]","[2, -9, -19, 26, 24, -4, -17, 17, 8]","[-9, -19, 26, 24, -4, -17, 17]",0.04917520316904614,0.04917520316904614,0.04917520316904614,0.04917520316904614,-0.6696790148424331,0.07829913787356843,0.1579345010911764,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
1048,"[8, 19, -7, -16, 8, -15, -23, -15, 7, 17]","[-15, 7, -15, 8, 19, -23, 17, -7, -16, 8]","[10, 21, -5, -14, 10, -13, -21, -13, 9, 19]","[16, 38, -14, -32, 16, -30, -46, -30, 14, 34]","[0.125, 0.05263157894736842, -0.14285714285714285, -0.0625, 0.125, -0.06666666666666667, -0.043478260869565216, -0.06666666666666667, 0.14285714285714285, 0.058823529411764705]","[8, 19, -7, -16, 8, -15, -23, -15, 2, 7, 17]","[8, 19, -7, 8, -15, -23, -15, 7, 17]",0.015006177005633928,0.015006177005633977,0.015006177005633928,0.015006177005633928,-0.003889882416469185,-0.055791073801549386,-0.20664245812295262,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
1049,"[-19, 12, 13, -8, 8, -1, 3, -10, -20, 9, 0, 8, 13]","[8, -10, 12, 0, -8, -20, 13, 13, 8, -19, 3, -1, 9]","[-17, 14, 15, -6, 10, 1, 5, -8, -18, 11, 2, 10, 15]","[-38, 24, 26, -16, 16, -2, 6, -20, -40, 18, 0, 16, 26]","[-0.05263157894736842, 0.08333333333333333, 0.07692307692307693, -0.125, 0.125, -1.0, 0.3333333333333333, -0.1, -0.05, 0.1111111111111111, 'ZeroDivisionError', 0.125, 0.07692307692307693]","[-19, 12, 13, -8, 8, -1, 3, -10, -20, 9, 0, 8, 2, 13]","[-19, 12, 13, -8, 8, -1, 3, -10, -20, 9, 8, 13]",-0.6333884067626844,-0.6333884067626844,-0.6333884067626844,-0.6333884067626844,error,-0.6836237161159155,-0.6219969386512988,No-violate,No-violate,error,Violate,Violate,0,0,error,1,1
1050,"[20, -6, -10, 1, 10, -15, 7, -16, -12]","[20, -16, -10, 1, -6, -12, 10, -15, 7]","[22, -4, -8, 3, 12, -13, 9, -14, -10]","[40, -12, -20, 2, 20, -30, 14, -32, -24]","[0.05, -0.16666666666666666, -0.1, 1.0, 0.1, -0.06666666666666667, 0.14285714285714285, -0.0625, -0.08333333333333333]","[20, -6, -10, 2, 1, 10, -15, 7, -16, -12]","[20, -6, -10, 1, -15, 7, -16, -12]",0.5271223680898088,0.5271223680898087,0.5271223680898088,0.5271223680898088,2.1087366343952523,0.435274203773614,0.8694843733216652,No-violate,No-violate,Violate,Violate,Violate,0,0,1,1,1
1051,"[10, -10, -9, 8, 0, -4, 10, 2]","[0, 2, -4, -9, -10, 8, 10, 10]","[12, -8, -7, 10, 2, -2, 12, 4]","[20, -20, -18, 16, 0, -8, 20, 4]","[0.1, -0.1, -0.1111111111111111, 0.125, 'ZeroDivisionError', -0.25, 0.1, 0.5]","[10, 2, -10, -9, 8, 0, -4, 10, 2]","[10, -9, 8, 0, -4, 10, 2]",-0.13895245475990597,-0.13895245475990597,-0.13895245475990597,-0.13895245475990597,error,-0.1988667862790756,-0.33240839309282044,No-violate,No-violate,error,Violate,No-violate,0,0,error,1,0
1052,"[-10, -17, 12, -14, 15, -10, 22, -17]","[15, -14, -10, -10, -17, -17, 22, 12]","[-8, -15, 14, -12, 17, -8, 24, -15]","[-20, -34, 24, -28, 30, -20, 44, -34]","[-0.1, -0.058823529411764705, 0.08333333333333333, -0.07142857142857142, 0.06666666666666667, -0.1, 0.045454545454545456, -0.058823529411764705]","[2, -10, -17, 12, -14, 15, -10, 22, -17]","[-10, -17, 12, -14, 15, -10, -17]",0.5258495750845703,0.5258495750845703,0.5258495750845703,0.5258495750845703,0.43689944760631355,0.44995411870600166,0.8176215857091071,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
1053,"[10, 22, -10, -1, 25, 3, 29]","[22, -10, 10, 25, -1, 3, 29]","[12, 24, -8, 1, 27, 5, 31]","[20, 44, -20, -2, 50, 6, 58]","[0.1, 0.045454545454545456, -0.1, -1.0, 0.04, 0.3333333333333333, 0.034482758620689655]","[10, 2, 22, -10, -1, 25, 3, 29]","[10, 22, -1, 25, 3, 29]",-0.12255062647131311,-0.122550626471313,-0.12255062647131311,-0.12255062647131311,-1.627717783430609,0.09971635600995972,-0.12540162404925995,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1054,"[-26, -26, 9, 1, -7, 3, -22, -1, 16, 1, 6]","[-26, 1, 1, -22, -7, -1, 9, -26, 3, 16, 6]","[-24, -24, 11, 3, -5, 5, -20, 1, 18, 3, 8]","[-52, -52, 18, 2, -14, 6, -44, -2, 32, 2, 12]","[-0.038461538461538464, -0.038461538461538464, 0.1111111111111111, 1.0, -0.14285714285714285, 0.3333333333333333, -0.045454545454545456, -1.0, 0.0625, 1.0, 0.16666666666666666]","[-26, -26, 9, 1, -7, 3, -22, -1, 16, 1, 2, 6]","[-26, 9, 1, -7, 3, -22, -1, 16, 1, 6]",-0.49747747284841765,-0.49747747284841787,-0.49747747284841765,-0.49747747284841765,-0.08637005088485636,-0.614834516208225,-0.7275414569895935,No-violate,No-violate,Violate,Violate,No-violate,0,0,1,1,0
1055,"[-30, -14, -14, 23, 19, 10]","[10, -30, 19, -14, 23, -14]","[-28, -12, -12, 25, 21, 12]","[-60, -28, -28, 46, 38, 20]","[-0.03333333333333333, -0.07142857142857142, -0.07142857142857142, 0.043478260869565216, 0.05263157894736842, 0.1]","[-30, -14, 2, -14, 23, 19, 10]","[-30, -14, 23, 19, 10]",-0.1269612902684023,-0.1269612902684023,-0.1269612902684023,-0.1269612902684023,0.11970703713449418,-0.20698079960397064,-0.4664073534777659,No-violate,No-violate,Violate,Violate,No-violate,0,0,1,1,0
1056,"[18, 9, -25, 1, 8]","[1, 9, 8, 18, -25]","[20, 11, -23, 3, 10]","[36, 18, -50, 2, 16]","[0.05555555555555555, 0.1111111111111111, -0.04, 1.0, 0.125]","[18, 9, -25, 1, 8, 2]","[18, -25, 1, 8]",-1.0000773230209954,-1.0000773230209954,-1.0000773230209954,-1.0000773230209954,1.4103094478167046,-1.0879938147383887,-0.669945667813653,No-violate,No-violate,Violate,Violate,Violate,0,0,1,1,1
1057,"[-19, -11, -17, 2, 13, -17, -12, -6, -18, -7]","[-19, -18, -17, -12, -6, 2, 13, -7, -11, -17]","[-17, -9, -15, 4, 15, -15, -10, -4, -16, -5]","[-38, -22, -34, 4, 26, -34, -24, -12, -36, -14]","[-0.05263157894736842, -0.09090909090909091, -0.058823529411764705, 0.5, 0.07692307692307693, -0.058823529411764705, -0.08333333333333333, -0.16666666666666666, -0.05555555555555555, -0.14285714285714285]","[-19, -11, 2, -17, 2, 13, -17, -12, -6, -18, -7]","[-11, -17, 2, 13, -17, -12, -6, -18, -7]",1.0748827216659742,1.074882721665974,1.0748827216659742,1.0748827216659742,2.1491268868611706,0.7723849973164135,0.9982904349348785,No-violate,No-violate,Violate,Violate,No-violate,0,0,1,1,0
1058,"[19, -5]","[-5, 19]","[21, -3]","[38, -10]","[0.05263157894736842, -0.2]","[2, 19, -5]",[19],error,error,error,error,error,0.4599665576062893,error,error,error,error,error,error,error,error,error,error,error
1059,"[11, -1, -13, 25, 26, -3, -1, -15, 4, 6, 8, -9]","[26, 8, 25, -13, -1, -15, -3, 4, -9, 6, -1, 11]","[13, 1, -11, 27, 28, -1, 1, -13, 6, 8, 10, -7]","[22, -2, -26, 50, 52, -6, -2, -30, 8, 12, 16, -18]","[0.09090909090909091, -1.0, -0.07692307692307693, 0.04, 0.038461538461538464, -0.3333333333333333, -1.0, -0.06666666666666667, 0.25, 0.16666666666666666, 0.125, -0.1111111111111111]","[11, -1, 2, -13, 25, 26, -3, -1, -15, 4, 6, 8, -9]","[11, -1, -13, 25, 26, -1, -15, 4, 6, 8, -9]",0.4390911911669966,0.4390911911669965,0.4390911911669964,0.4390911911669966,-1.330161188088023,0.4787412415295821,0.3148625109368788,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1060,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1061,"[16, -6, 15, 0, -17]","[-6, 15, 16, -17, 0]","[18, -4, 17, 2, -15]","[32, -12, 30, 0, -34]","[0.0625, -0.16666666666666666, 0.06666666666666667, 'ZeroDivisionError', -0.058823529411764705]","[16, 2, -6, 15, 0, -17]","[16, -6, 0, -17]",-0.14872466165634055,-0.1487246616563406,-0.14872466165634055,-0.14872466165634055,error,-0.1802649438583243,0.29112367465534417,No-violate,No-violate,error,Violate,Violate,0,0,error,1,1
1062,"[-29, -4, -25, 0]","[-25, -29, 0, -4]","[-27, -2, -23, 2]","[-58, -8, -50, 0]","[-0.034482758620689655, -0.25, -0.04, 'ZeroDivisionError']","[-29, 2, -4, -25, 0]","[-29, -4, -25]",0.0,0.0,0.0,0.0,error,-0.3722440821329667,0.6371825297246347,No-violate,No-violate,error,Violate,Violate,0,0,error,1,1
1063,"[7, -14, 11, 14, -27, 19]","[19, 7, -14, 11, -27, 14]","[9, -12, 13, 16, -25, 21]","[14, -28, 22, 28, -54, 38]","[0.14285714285714285, -0.07142857142857142, 0.09090909090909091, 0.07142857142857142, -0.037037037037037035, 0.05263157894736842]","[7, -14, 11, 2, 14, -27, 19]","[-14, 11, 14, -27, 19]",-0.7168807211314622,-0.7168807211314622,-0.7168807211314622,-0.7168807211314622,-0.3073371506486148,-0.7835967917361131,-0.5017206131924979,No-violate,No-violate,Violate,Violate,Violate,0,0,1,1,1
1064,"[2, -7, 10, -12, -5, -16, -17, -8, 10]","[-17, -5, 10, 2, -12, -7, 10, -16, -8]","[4, -5, 12, -10, -3, -14, -15, -6, 12]","[4, -14, 20, -24, -10, -32, -34, -16, 20]","[0.5, -0.14285714285714285, 0.1, -0.08333333333333333, -0.2, -0.0625, -0.058823529411764705, -0.125, 0.1]","[2, 2, -7, 10, -12, -5, -16, -17, -8, 10]","[-7, 10, -12, -5, -16, -17, -8, 10]",0.39276940251027376,0.39276940251027376,0.39276940251027376,0.39276940251027376,1.52340520658091,0.20455712552508756,0.6261666863866204,No-violate,No-violate,Violate,Violate,Violate,0,0,1,1,1
1065,"[-13, -13, -17, -3, 0, -14, 18, 11, 9, 9, -12]","[-14, 0, -13, 18, -3, -13, 9, -17, 11, 9, -12]","[-11, -11, -15, -1, 2, -12, 20, 13, 11, 11, -10]","[-26, -26, -34, -6, 0, -28, 36, 22, 18, 18, -24]","[-0.07692307692307693, -0.07692307692307693, -0.058823529411764705, -0.3333333333333333, 'ZeroDivisionError', -0.07142857142857142, 0.05555555555555555, 0.09090909090909091, 0.1111111111111111, 0.1111111111111111, -0.08333333333333333]","[-13, -13, -17, -3, 2, 0, -14, 18, 11, 9, 9, -12]","[-13, -13, -17, 0, -14, 18, 11, 9, 9, -12]",0.2976007371907595,0.2976007371907595,0.2976007371907595,0.2976007371907595,error,0.21601511234501974,0.2662693436263522,No-violate,No-violate,error,Violate,No-violate,0,0,error,1,0
1066,[-21],[-21],[-19],[-42],[-0.047619047619047616],"[2, -21]",[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1067,"[-30, -30, 12]","[12, -30, -30]","[-28, -28, 14]","[-60, -60, 24]","[-0.03333333333333333, -0.03333333333333333, 0.08333333333333333]","[2, -30, -30, 12]","[-30, 12]",0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865475,0.10382917182066735,error,No-violate,No-violate,No-violate,Violate,error,0,0,0,1,error
1068,"[0, 4, -18, 8, -6, -23, -13, -18, -9, 9, -11, 9]","[-9, 9, -18, 0, -23, -11, 4, 9, -6, -13, 8, -18]","[2, 6, -16, 10, -4, -21, -11, -16, -7, 11, -9, 11]","[0, 8, -36, 16, -12, -46, -26, -36, -18, 18, -22, 18]","['ZeroDivisionError', 0.25, -0.05555555555555555, 0.125, -0.16666666666666666, -0.043478260869565216, -0.07692307692307693, -0.05555555555555555, -0.1111111111111111, 0.1111111111111111, -0.09090909090909091, 0.1111111111111111]","[0, 4, 2, -18, 8, -6, -23, -13, -18, -9, 9, -11, 9]","[0, 4, -18, 8, -23, -13, -18, -9, 9, -11, 9]",0.025649636816652333,0.02564963681665235,0.02564963681665196,0.025649636816652333,error,-0.11178519285499437,0.016618968144116196,No-violate,No-violate,error,Violate,No-violate,0,0,error,1,0
