,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
708,"[-18, -21, 17, -29, 21, 29, -16]","[-18, 21, -16, -29, -21, 29, 17]","[-16, -19, 19, -27, 23, 31, -14]","[-36, -42, 34, -58, 42, 58, -32]","[-0.05555555555555555, -0.047619047619047616, 0.058823529411764705, -0.034482758620689655, 0.047619047619047616, 0.034482758620689655, -0.0625]","[2, -18, -21, 17, -29, 21, 29, -16]","[-18, -21, 17, -29, 21, 29]",-29,-29,-27,-58,-0.0625,-29,-29,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
709,"[-19, 0, 20, -11, 0]","[0, -11, 20, -19, 0]","[-17, 2, 22, -9, 2]","[-38, 0, 40, -22, 0]","[-0.05263157894736842, 'ZeroDivisionError', 0.05, -0.09090909090909091, 'ZeroDivisionError']","[-19, 2, 0, 20, -11, 0]","[-19, 20, -11, 0]",-19,-19,-17,-38,error,-19,-19,No-violate,Violate,error,No-violate,No-violate,0,1,error,0,0
710,"[15, 18, -3, 19, 13, 3, 17, -14, -5, -16, 18, -4, -7, 22]","[-5, -3, 18, 15, 17, -14, 13, 22, -7, -16, 19, -4, 18, 3]","[17, 20, -1, 21, 15, 5, 19, -12, -3, -14, 20, -2, -5, 24]","[30, 36, -6, 38, 26, 6, 34, -28, -10, -32, 36, -8, -14, 44]","[0.06666666666666667, 0.05555555555555555, -0.3333333333333333, 0.05263157894736842, 0.07692307692307693, 0.3333333333333333, 0.058823529411764705, -0.07142857142857142, -0.2, -0.0625, 0.05555555555555555, -0.25, -0.14285714285714285, 0.045454545454545456]","[15, 18, -3, 19, 13, 3, 2, 17, -14, -5, -16, 18, -4, -7, 22]","[15, 18, -3, 19, 13, 17, -14, -5, -16, 18, -4, -7, 22]",-16,-16,-14,-32,-0.3333333333333333,-16,-16,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
711,"[-22, 3, -26, -6, -12, 12, 19, -6, -1, 11, 6, -4]","[-6, -26, -1, 12, -22, 3, -12, -6, 11, 6, 19, -4]","[-20, 5, -24, -4, -10, 14, 21, -4, 1, 13, 8, -2]","[-44, 6, -52, -12, -24, 24, 38, -12, -2, 22, 12, -8]","[-0.045454545454545456, 0.3333333333333333, -0.038461538461538464, -0.16666666666666666, -0.08333333333333333, 0.08333333333333333, 0.05263157894736842, -0.16666666666666666, -1.0, 0.09090909090909091, 0.16666666666666666, -0.25]","[-22, 3, -26, -6, -12, 12, 19, -6, -1, 2, 11, 6, -4]","[-22, 3, -26, -12, 12, 19, -6, -1, 11, 6, -4]",-26,-26,-24,-52,-1.0,-26,-26,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
712,"[0, 5, 11, -6, -12]","[5, 0, 11, -12, -6]","[2, 7, 13, -4, -10]","[0, 10, 22, -12, -24]","['ZeroDivisionError', 0.2, 0.09090909090909091, -0.16666666666666666, -0.08333333333333333]","[0, 5, 11, -6, -12, 2]","[0, 5, -6, -12]",-12,-12,-10,-24,error,-12,-12,No-violate,Violate,error,No-violate,No-violate,0,1,error,0,0
713,"[-19, 0, -9, -1, -15, 7, 12, -16, -12, 11, -14]","[7, -14, 11, -9, -1, -15, 0, -19, -16, -12, 12]","[-17, 2, -7, 1, -13, 9, 14, -14, -10, 13, -12]","[-38, 0, -18, -2, -30, 14, 24, -32, -24, 22, -28]","[-0.05263157894736842, 'ZeroDivisionError', -0.1111111111111111, -1.0, -0.06666666666666667, 0.14285714285714285, 0.08333333333333333, -0.0625, -0.08333333333333333, 0.09090909090909091, -0.07142857142857142]","[-19, 0, -9, -1, -15, 7, 2, 12, -16, -12, 11, -14]","[-19, 0, -9, -15, 7, 12, -16, -12, 11, -14]",-19,-19,-17,-38,error,-19,-19,No-violate,Violate,error,No-violate,No-violate,0,1,error,0,0
714,"[27, 28, -8, -27, 9, 6]","[-8, 6, 27, 9, 28, -27]","[29, 30, -6, -25, 11, 8]","[54, 56, -16, -54, 18, 12]","[0.037037037037037035, 0.03571428571428571, -0.125, -0.037037037037037035, 0.1111111111111111, 0.16666666666666666]","[27, 28, 2, -8, -27, 9, 6]","[27, -8, -27, 9, 6]",-27,-27,-25,-54,-0.125,-27,-27,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
715,"[-1, 13, 11]","[13, 11, -1]","[1, 15, 13]","[-2, 26, 22]","[-1.0, 0.07692307692307693, 0.09090909090909091]","[2, -1, 13, 11]","[13, 11]",-1,-1,1,-2,-1.0,-1,11,No-violate,Violate,No-violate,No-violate,Violate,0,1,0,0,1
716,"[12, 15, -29, -28, -23, -23, 1, 8, 9]","[-29, 15, -23, 12, -23, 8, 1, 9, -28]","[14, 17, -27, -26, -21, -21, 3, 10, 11]","[24, 30, -58, -56, -46, -46, 2, 16, 18]","[0.08333333333333333, 0.06666666666666667, -0.034482758620689655, -0.03571428571428571, -0.043478260869565216, -0.043478260869565216, 1.0, 0.125, 0.1111111111111111]","[12, 15, -29, -28, 2, -23, -23, 1, 8, 9]","[12, 15, -29, -28, -23, -23, 8, 9]",-29,-29,-27,-58,-0.043478260869565216,-29,-29,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
717,"[11, 14, -14, -12]","[-12, -14, 11, 14]","[13, 16, -12, -10]","[22, 28, -28, -24]","[0.09090909090909091, 0.07142857142857142, -0.07142857142857142, -0.08333333333333333]","[11, 14, -14, -12, 2]","[11, 14, -14]",-14,-14,-12,-28,-0.08333333333333333,-14,-14,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
718,"[-29, 26, -18, -17, -15, 25, 4, 14, -19, -5]","[-5, -19, -17, 14, -18, -29, 4, 26, 25, -15]","[-27, 28, -16, -15, -13, 27, 6, 16, -17, -3]","[-58, 52, -36, -34, -30, 50, 8, 28, -38, -10]","[-0.034482758620689655, 0.038461538461538464, -0.05555555555555555, -0.058823529411764705, -0.06666666666666667, 0.04, 0.25, 0.07142857142857142, -0.05263157894736842, -0.2]","[-29, 2, 26, -18, -17, -15, 25, 4, 14, -19, -5]","[26, -18, -17, -15, 25, 4, 14, -19, -5]",-29,-29,-27,-58,-0.2,-29,-19,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
719,"[9, -14]","[-14, 9]","[11, -12]","[18, -28]","[0.1111111111111111, -0.07142857142857142]","[9, -14, 2]",[9],-14,-14,-12,-28,-0.07142857142857142,-14,9,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
720,[-15],[-15],[-13],[-30],[-0.06666666666666667],"[-15, 2]",[],-15,-15,-13,-30,-0.06666666666666667,-15,error,No-violate,Violate,Violate,No-violate,error,0,1,1,0,error
721,"[-21, -18, 8, 24, -9, 18, -6, -6, -2]","[-9, 18, 8, -6, -6, -21, -2, 24, -18]","[-19, -16, 10, 26, -7, 20, -4, -4, 0]","[-42, -36, 16, 48, -18, 36, -12, -12, -4]","[-0.047619047619047616, -0.05555555555555555, 0.125, 0.041666666666666664, -0.1111111111111111, 0.05555555555555555, -0.16666666666666666, -0.16666666666666666, -0.5]","[-21, -18, 8, 2, 24, -9, 18, -6, -6, -2]","[-21, -18, 8, -9, 18, -6, -6, -2]",-21,-21,-19,-42,-0.5,-21,-21,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
722,"[22, -20, -2, -6, 1, -15, -3, 22, 1, -13, -2, -13, 2, -18]","[-3, -6, -2, 1, -13, 22, -20, 22, -2, -15, -18, 2, -13, 1]","[24, -18, 0, -4, 3, -13, -1, 24, 3, -11, 0, -11, 4, -16]","[44, -40, -4, -12, 2, -30, -6, 44, 2, -26, -4, -26, 4, -36]","[0.045454545454545456, -0.05, -0.5, -0.16666666666666666, 1.0, -0.06666666666666667, -0.3333333333333333, 0.045454545454545456, 1.0, -0.07692307692307693, -0.5, -0.07692307692307693, 0.5, -0.05555555555555555]","[22, -20, -2, -6, 1, -15, -3, 2, 22, 1, -13, -2, -13, 2, -18]","[22, -20, -2, -6, 1, -15, -3, 22, 1, -13, -2, -13, 2]",-20,-20,-18,-40,-0.5,-20,-20,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
723,"[29, -17, 26, -3, -10, -12, 10]","[-12, -10, 29, -17, -3, 10, 26]","[31, -15, 28, -1, -8, -10, 12]","[58, -34, 52, -6, -20, -24, 20]","[0.034482758620689655, -0.058823529411764705, 0.038461538461538464, -0.3333333333333333, -0.1, -0.08333333333333333, 0.1]","[29, -17, 26, -3, -10, 2, -12, 10]","[-17, 26, -3, -10, -12, 10]",-17,-17,-15,-34,-0.3333333333333333,-17,-17,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
724,"[-21, -19, -2, 7, 1]","[1, 7, -19, -21, -2]","[-19, -17, 0, 9, 3]","[-42, -38, -4, 14, 2]","[-0.047619047619047616, -0.05263157894736842, -0.5, 0.14285714285714285, 1.0]","[-21, -19, -2, 2, 7, 1]","[-19, -2, 7, 1]",-21,-21,-19,-42,-0.5,-21,-19,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
725,"[-4, 10, -14]","[-14, -4, 10]","[-2, 12, -12]","[-8, 20, -28]","[-0.25, 0.1, -0.07142857142857142]","[-4, 2, 10, -14]","[-4, 10]",-14,-14,-12,-28,-0.25,-14,-4,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
726,"[-17, -12, -13, 18, -11, -4, -12]","[-12, -4, -17, -11, -13, -12, 18]","[-15, -10, -11, 20, -9, -2, -10]","[-34, -24, -26, 36, -22, -8, -24]","[-0.058823529411764705, -0.08333333333333333, -0.07692307692307693, 0.05555555555555555, -0.09090909090909091, -0.25, -0.08333333333333333]","[-17, -12, -13, 18, -11, -4, -12, 2]","[-17, -12, -13, 18, -11, -12]",-17,-17,-15,-34,-0.25,-17,-17,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
727,"[-16, 4, 26, -22, 4, -25, -19]","[-16, 4, 4, 26, -19, -22, -25]","[-14, 6, 28, -20, 6, -23, -17]","[-32, 8, 52, -44, 8, -50, -38]","[-0.0625, 0.25, 0.038461538461538464, -0.045454545454545456, 0.25, -0.04, -0.05263157894736842]","[-16, 4, 26, -22, 4, -25, -19, 2]","[-16, 4, 26, 4, -25, -19]",-25,-25,-23,-50,-0.0625,-25,-25,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
728,"[17, 17, 20, 2, 0, 7, 24, 24, -20, 16, -19]","[17, 24, 17, 24, -20, -19, 2, 0, 20, 7, 16]","[19, 19, 22, 4, 2, 9, 26, 26, -18, 18, -17]","[34, 34, 40, 4, 0, 14, 48, 48, -40, 32, -38]","[0.058823529411764705, 0.058823529411764705, 0.05, 0.5, 'ZeroDivisionError', 0.14285714285714285, 0.041666666666666664, 0.041666666666666664, -0.05, 0.0625, -0.05263157894736842]","[2, 17, 17, 20, 2, 0, 7, 24, 24, -20, 16, -19]","[17, 17, 20, 2, 0, 7, 24, -20, 16, -19]",-20,-20,-18,-40,error,-20,-20,No-violate,Violate,error,No-violate,No-violate,0,1,error,0,0
729,"[-2, 13]","[13, -2]","[0, 15]","[-4, 26]","[-0.5, 0.07692307692307693]","[2, -2, 13]",[-2],-2,-2,0,-4,-0.5,-2,-2,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
730,"[3, 27, -6, 19, 7, 10, 27, -6, 11, -7, -12, 21]","[19, 3, 21, -6, 7, 10, 11, -7, -12, 27, 27, -6]","[5, 29, -4, 21, 9, 12, 29, -4, 13, -5, -10, 23]","[6, 54, -12, 38, 14, 20, 54, -12, 22, -14, -24, 42]","[0.3333333333333333, 0.037037037037037035, -0.16666666666666666, 0.05263157894736842, 0.14285714285714285, 0.1, 0.037037037037037035, -0.16666666666666666, 0.09090909090909091, -0.14285714285714285, -0.08333333333333333, 0.047619047619047616]","[3, 27, -6, 19, 2, 7, 10, 27, -6, 11, -7, -12, 21]","[3, 27, -6, 7, 10, 27, -6, 11, -7, -12, 21]",-12,-12,-10,-24,-0.16666666666666666,-12,-12,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
731,"[-22, -33, -14, -15, -9, 3, 14]","[3, -9, -33, 14, -15, -14, -22]","[-20, -31, -12, -13, -7, 5, 16]","[-44, -66, -28, -30, -18, 6, 28]","[-0.045454545454545456, -0.030303030303030304, -0.07142857142857142, -0.06666666666666667, -0.1111111111111111, 0.3333333333333333, 0.07142857142857142]","[-22, -33, -14, -15, -9, 3, 2, 14]","[-22, -33, -15, -9, 3, 14]",-33,-33,-31,-66,-0.1111111111111111,-33,-33,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
732,"[13, 5, 14, 7, -8, -14, -15, -20, -16, -5, 3, -1]","[-1, -14, -16, -5, 3, -8, 5, 7, 14, -15, -20, 13]","[15, 7, 16, 9, -6, -12, -13, -18, -14, -3, 5, 1]","[26, 10, 28, 14, -16, -28, -30, -40, -32, -10, 6, -2]","[0.07692307692307693, 0.2, 0.07142857142857142, 0.14285714285714285, -0.125, -0.07142857142857142, -0.06666666666666667, -0.05, -0.0625, -0.2, 0.3333333333333333, -1.0]","[13, 5, 14, 7, -8, 2, -14, -15, -20, -16, -5, 3, -1]","[13, 5, 14, 7, -8, -15, -20, -16, -5, 3, -1]",-20,-20,-18,-40,-1.0,-20,-20,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
733,"[-1, 4, 1, 19, -16, -28, -11]","[4, -28, 19, -1, 1, -16, -11]","[1, 6, 3, 21, -14, -26, -9]","[-2, 8, 2, 38, -32, -56, -22]","[-1.0, 0.25, 1.0, 0.05263157894736842, -0.0625, -0.03571428571428571, -0.09090909090909091]","[-1, 4, 1, 19, -16, 2, -28, -11]","[-1, 4, 1, 19, -28, -11]",-28,-28,-26,-56,-1.0,-28,-28,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
734,"[1, 18, -16, 12, -27]","[18, -27, 1, -16, 12]","[3, 20, -14, 14, -25]","[2, 36, -32, 24, -54]","[1.0, 0.05555555555555555, -0.0625, 0.08333333333333333, -0.037037037037037035]","[1, 18, 2, -16, 12, -27]","[1, 18, -16, -27]",-27,-27,-25,-54,-0.0625,-27,-27,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
735,"[-28, -23, 8]","[-28, 8, -23]","[-26, -21, 10]","[-56, -46, 16]","[-0.03571428571428571, -0.043478260869565216, 0.125]","[-28, -23, 8, 2]","[-28, 8]",-28,-28,-26,-56,-0.043478260869565216,-28,-28,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
736,"[-22, -15, -29, -19, 30, -10, 21, 17]","[-10, 17, -22, -29, 21, -15, 30, -19]","[-20, -13, -27, -17, 32, -8, 23, 19]","[-44, -30, -58, -38, 60, -20, 42, 34]","[-0.045454545454545456, -0.06666666666666667, -0.034482758620689655, -0.05263157894736842, 0.03333333333333333, -0.1, 0.047619047619047616, 0.058823529411764705]","[-22, -15, -29, -19, 30, -10, 21, 17, 2]","[-22, -15, -29, -19, 30, -10, 21]",-29,-29,-27,-58,-0.1,-29,-29,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
737,"[-2, -17, -6, -20, 16, 1, 5, 17, 9, 11, -9, 24, -25, -23]","[24, 1, 17, -17, 5, -6, -23, -2, -20, -25, 16, 11, 9, -9]","[0, -15, -4, -18, 18, 3, 7, 19, 11, 13, -7, 26, -23, -21]","[-4, -34, -12, -40, 32, 2, 10, 34, 18, 22, -18, 48, -50, -46]","[-0.5, -0.058823529411764705, -0.16666666666666666, -0.05, 0.0625, 1.0, 0.2, 0.058823529411764705, 0.1111111111111111, 0.09090909090909091, -0.1111111111111111, 0.041666666666666664, -0.04, -0.043478260869565216]","[-2, -17, -6, -20, 16, 1, 5, 17, 9, 11, 2, -9, 24, -25, -23]","[-2, -17, -6, 16, 1, 5, 17, 9, 11, -9, 24, -25, -23]",-25,-25,-23,-50,-0.5,-25,-25,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
738,"[9, 11, 1, 16, 7, -16, -11]","[11, 7, 16, -11, 9, 1, -16]","[11, 13, 3, 18, 9, -14, -9]","[18, 22, 2, 32, 14, -32, -22]","[0.1111111111111111, 0.09090909090909091, 1.0, 0.0625, 0.14285714285714285, -0.0625, -0.09090909090909091]","[9, 2, 11, 1, 16, 7, -16, -11]","[9, 11, 1, 7, -16, -11]",-16,-16,-14,-32,-0.09090909090909091,-16,-16,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
739,"[-1, -14, -10, -22, 6, -7]","[6, -7, -10, -22, -1, -14]","[1, -12, -8, -20, 8, -5]","[-2, -28, -20, -44, 12, -14]","[-1.0, -0.07142857142857142, -0.1, -0.045454545454545456, 0.16666666666666666, -0.14285714285714285]","[-1, -14, -10, 2, -22, 6, -7]","[-1, -14, -10, -22, -7]",-22,-22,-20,-44,-1.0,-22,-22,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
740,"[12, 1, 13, -20, 19, -6]","[-6, 19, 13, -20, 1, 12]","[14, 3, 15, -18, 21, -4]","[24, 2, 26, -40, 38, -12]","[0.08333333333333333, 1.0, 0.07692307692307693, -0.05, 0.05263157894736842, -0.16666666666666666]","[2, 12, 1, 13, -20, 19, -6]","[12, 13, -20, 19, -6]",-20,-20,-18,-40,-0.16666666666666666,-20,-20,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
741,[],[],[],[],[],[2],[],error,error,error,error,error,2,error,error,error,error,error,error,error,error,error,error,error
742,"[18, -21, -15, 7, -29, 7, -27, -15, -5, -20, -7, 12]","[7, 18, 12, -21, -15, 7, -7, -5, -29, -20, -15, -27]","[20, -19, -13, 9, -27, 9, -25, -13, -3, -18, -5, 14]","[36, -42, -30, 14, -58, 14, -54, -30, -10, -40, -14, 24]","[0.05555555555555555, -0.047619047619047616, -0.06666666666666667, 0.14285714285714285, -0.034482758620689655, 0.14285714285714285, -0.037037037037037035, -0.06666666666666667, -0.2, -0.05, -0.14285714285714285, 0.08333333333333333]","[18, -21, -15, 7, -29, 7, -27, -15, -5, -20, -7, 2, 12]","[18, -21, -15, 7, -29, 7, -15, -5, -20, -7, 12]",-29,-29,-27,-58,-0.2,-29,-29,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
743,"[12, -14, 26, 24]","[12, 24, 26, -14]","[14, -12, 28, 26]","[24, -28, 52, 48]","[0.08333333333333333, -0.07142857142857142, 0.038461538461538464, 0.041666666666666664]","[12, -14, 26, 24, 2]","[12, -14, 26]",-14,-14,-12,-28,-0.07142857142857142,-14,-14,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
744,"[16, 7, -12, 1, -4, 8, 17, 14, -11, -8, -14]","[14, -4, -8, 7, 17, 16, -14, -11, -12, 1, 8]","[18, 9, -10, 3, -2, 10, 19, 16, -9, -6, -12]","[32, 14, -24, 2, -8, 16, 34, 28, -22, -16, -28]","[0.0625, 0.14285714285714285, -0.08333333333333333, 1.0, -0.25, 0.125, 0.058823529411764705, 0.07142857142857142, -0.09090909090909091, -0.125, -0.07142857142857142]","[16, 7, -12, 1, -4, 8, 17, 14, -11, 2, -8, -14]","[16, 7, -12, 1, -4, 8, 17, 14, -11, -8]",-14,-14,-12,-28,-0.25,-14,-12,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
745,[],[],[],[],[],[2],[],error,error,error,error,error,2,error,error,error,error,error,error,error,error,error,error,error
746,"[5, 10, 5, -10, -20, 4, -14, 23]","[-14, -10, 5, 5, 23, 10, 4, -20]","[7, 12, 7, -8, -18, 6, -12, 25]","[10, 20, 10, -20, -40, 8, -28, 46]","[0.2, 0.1, 0.2, -0.1, -0.05, 0.25, -0.07142857142857142, 0.043478260869565216]","[5, 10, 5, 2, -10, -20, 4, -14, 23]","[5, 5, -10, -20, 4, -14, 23]",-20,-20,-18,-40,-0.1,-20,-20,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
747,"[13, 16, -11]","[16, -11, 13]","[15, 18, -9]","[26, 32, -22]","[0.07692307692307693, 0.0625, -0.09090909090909091]","[2, 13, 16, -11]","[16, -11]",-11,-11,-9,-22,-0.09090909090909091,-11,-11,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
748,"[-18, 19, 16, -2, 21, 19, -1, -9, 22, 10, 8]","[-1, 21, 19, -2, 8, 16, 19, -18, 10, -9, 22]","[-16, 21, 18, 0, 23, 21, 1, -7, 24, 12, 10]","[-36, 38, 32, -4, 42, 38, -2, -18, 44, 20, 16]","[-0.05555555555555555, 0.05263157894736842, 0.0625, -0.5, 0.047619047619047616, 0.05263157894736842, -1.0, -0.1111111111111111, 0.045454545454545456, 0.1, 0.125]","[-18, 19, 16, -2, 2, 21, 19, -1, -9, 22, 10, 8]","[-18, 19, -2, 21, 19, -1, -9, 22, 10, 8]",-18,-18,-16,-36,-1.0,-18,-18,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
749,"[14, -5, -15, 2, -13, -19, 15, -5, -1, -5, 1, 19, -26, 19]","[-26, 19, 2, 14, 1, -5, -15, 15, -1, 19, -13, -5, -5, -19]","[16, -3, -13, 4, -11, -17, 17, -3, 1, -3, 3, 21, -24, 21]","[28, -10, -30, 4, -26, -38, 30, -10, -2, -10, 2, 38, -52, 38]","[0.07142857142857142, -0.2, -0.06666666666666667, 0.5, -0.07692307692307693, -0.05263157894736842, 0.06666666666666667, -0.2, -1.0, -0.2, 1.0, 0.05263157894736842, -0.038461538461538464, 0.05263157894736842]","[2, 14, -5, -15, 2, -13, -19, 15, -5, -1, -5, 1, 19, -26, 19]","[14, -5, -15, -13, -19, 15, -5, -1, -5, 1, 19, -26, 19]",-26,-26,-24,-52,-1.0,-26,-26,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
750,"[-11, 17, 14, -15, -22]","[-15, -22, 14, -11, 17]","[-9, 19, 16, -13, -20]","[-22, 34, 28, -30, -44]","[-0.09090909090909091, 0.058823529411764705, 0.07142857142857142, -0.06666666666666667, -0.045454545454545456]","[-11, 17, 14, -15, -22, 2]","[-11, 17, 14, -22]",-22,-22,-20,-44,-0.09090909090909091,-22,-22,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
751,"[11, -7, -22, -10, -19, 0, -2]","[-2, -7, -19, -10, 0, -22, 11]","[13, -5, -20, -8, -17, 2, 0]","[22, -14, -44, -20, -38, 0, -4]","[0.09090909090909091, -0.14285714285714285, -0.045454545454545456, -0.1, -0.05263157894736842, 'ZeroDivisionError', -0.5]","[11, -7, -22, -10, -19, 0, 2, -2]","[11, -22, -10, -19, 0, -2]",-22,-22,-20,-44,error,-22,-22,No-violate,Violate,error,No-violate,No-violate,0,1,error,0,0
752,"[-6, 14, -8, 13, -17, -2, -8, 17, -18, 13, -4, 15]","[13, -8, -18, -4, -17, -6, -2, 17, -8, 14, 13, 15]","[-4, 16, -6, 15, -15, 0, -6, 19, -16, 15, -2, 17]","[-12, 28, -16, 26, -34, -4, -16, 34, -36, 26, -8, 30]","[-0.16666666666666666, 0.07142857142857142, -0.125, 0.07692307692307693, -0.058823529411764705, -0.5, -0.125, 0.058823529411764705, -0.05555555555555555, 0.07692307692307693, -0.25, 0.06666666666666667]","[-6, 14, -8, 13, -17, -2, -8, 2, 17, -18, 13, -4, 15]","[-6, 14, -8, 13, -17, -2, -8, 17, -18, -4, 15]",-18,-18,-16,-36,-0.5,-18,-18,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
753,"[3, -4, 13, 23, 0, 1]","[13, 3, 1, -4, 23, 0]","[5, -2, 15, 25, 2, 3]","[6, -8, 26, 46, 0, 2]","[0.3333333333333333, -0.25, 0.07692307692307693, 0.043478260869565216, 'ZeroDivisionError', 1.0]","[2, 3, -4, 13, 23, 0, 1]","[3, 13, 23, 0, 1]",-4,-4,-2,-8,error,-4,0,No-violate,Violate,error,No-violate,Violate,0,1,error,0,1
754,"[-4, 4, 4, -16, -13, -11, -19, 13]","[-13, 4, -11, -4, 13, -16, 4, -19]","[-2, 6, 6, -14, -11, -9, -17, 15]","[-8, 8, 8, -32, -26, -22, -38, 26]","[-0.25, 0.25, 0.25, -0.0625, -0.07692307692307693, -0.09090909090909091, -0.05263157894736842, 0.07692307692307693]","[2, -4, 4, 4, -16, -13, -11, -19, 13]","[-4, 4, -16, -13, -11, -19, 13]",-19,-19,-17,-38,-0.25,-19,-19,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
755,"[-25, -10, 8, -2, -20]","[-20, -25, 8, -10, -2]","[-23, -8, 10, 0, -18]","[-50, -20, 16, -4, -40]","[-0.04, -0.1, 0.125, -0.5, -0.05]","[-25, -10, 8, -2, -20, 2]","[-25, -10, 8, -20]",-25,-25,-23,-50,-0.5,-25,-25,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
756,"[15, -27, -20, -20, -19, -14, -18, -5, -19, 8]","[-27, 15, -14, -18, -19, -20, 8, -19, -20, -5]","[17, -25, -18, -18, -17, -12, -16, -3, -17, 10]","[30, -54, -40, -40, -38, -28, -36, -10, -38, 16]","[0.06666666666666667, -0.037037037037037035, -0.05, -0.05, -0.05263157894736842, -0.07142857142857142, -0.05555555555555555, -0.2, -0.05263157894736842, 0.125]","[15, -27, -20, -20, -19, -14, 2, -18, -5, -19, 8]","[15, -27, -20, -20, -19, -14, -18, -5, -19]",-27,-27,-25,-54,-0.2,-27,-27,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
757,"[-4, 11, 6]","[11, -4, 6]","[-2, 13, 8]","[-8, 22, 12]","[-0.25, 0.09090909090909091, 0.16666666666666666]","[-4, 11, 6, 2]","[-4, 11]",-4,-4,-2,-8,-0.25,-4,-4,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
758,"[23, 24, -7]","[-7, 24, 23]","[25, 26, -5]","[46, 48, -14]","[0.043478260869565216, 0.041666666666666664, -0.14285714285714285]","[2, 23, 24, -7]","[23, -7]",-7,-7,-5,-14,-0.14285714285714285,-7,-7,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
759,"[15, 3, 11, -2, 10, 3, -6]","[10, -6, 3, 15, 11, 3, -2]","[17, 5, 13, 0, 12, 5, -4]","[30, 6, 22, -4, 20, 6, -12]","[0.06666666666666667, 0.3333333333333333, 0.09090909090909091, -0.5, 0.1, 0.3333333333333333, -0.16666666666666666]","[15, 3, 11, -2, 10, 2, 3, -6]","[15, 3, -2, 10, 3, -6]",-6,-6,-4,-12,-0.5,-6,-6,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
